# RiF 1e-20 (cm^2/W)
# 1w RpP RpS RsP RsS
# Gaussian absolute broadening  0.04 [eV]
   0.0100000  2.257806e-09  2.889281e-09  1.684185e-09  5.708427e-10  
   0.0200000  3.058554e-09  3.911139e-09  2.279747e-09  7.727035e-10  
   0.0300000  4.163588e-09  5.319931e-09  3.100780e-09  1.050987e-09  
   0.0400000  5.684210e-09  7.256463e-09  4.229309e-09  1.433493e-09  
   0.0500000  7.765168e-09  9.903420e-09  5.771745e-09  1.956291e-09  
   0.0600000  1.058962e-08  1.349134e-08  7.862348e-09  2.664888e-09  
   0.0700000  1.438249e-08  1.830240e-08  1.066542e-08  3.614973e-09  
   0.0800000  1.941160e-08  2.467129e-08  1.437579e-08  4.872586e-09  
   0.0900000  2.598676e-08  3.298334e-08  1.921772e-08  6.513746e-09  
   0.1000000  3.445771e-08  4.367121e-08  2.544289e-08  8.623769e-09  
   0.1100000  4.521237e-08  5.721177e-08  3.332866e-08  1.129667e-08  
   0.1200000  5.867656e-08  7.412494e-08  4.317725e-08  1.463491e-08  
   0.1300000  7.531577e-08  9.497484e-08  5.531636e-08  1.874960e-08  
   0.1400000  9.563838e-08  1.203729e-07  7.010106e-08  2.376112e-08  
   0.1500000  1.201995e-07  1.509814e-07  8.791572e-08  2.979983e-08  
   0.1600000  1.496051e-07  1.875173e-07  1.091761e-07  3.700674e-08  
   0.1700000  1.845149e-07  2.307549e-07  1.343309e-07  4.553403e-08  
   0.1800000  2.256453e-07  2.815269e-07  1.638626e-07  5.554543e-08  
   0.1900000  2.737717e-07  3.407268e-07  1.982881e-07  6.721635e-08  
   0.2000000  3.297309e-07  4.093095e-07  2.381595e-07  8.073420e-08  
   0.2100000  3.944235e-07  4.882921e-07  2.840643e-07  9.629851e-08  
   0.2200000  4.688162e-07  5.787562e-07  3.366266e-07  1.141212e-07  
   0.2300000  5.539461e-07  6.818486e-07  3.965074e-07  1.344270e-07  
   0.2400000  6.509219e-07  7.987834e-07  4.644057e-07  1.574535e-07  
   0.2500000  7.609295e-07  9.308446e-07  5.410594e-07  1.834519e-07  
   0.2600000  8.852342e-07  1.079387e-06  6.272466e-07  2.126868e-07  
   0.2700000  1.025186e-06  1.245842e-06  7.237872e-07  2.454378e-07  
   0.2800000  1.182222e-06  1.431712e-06  8.315423e-07  2.819982e-07  
   0.2900000  1.357874e-06  1.638584e-06  9.514178e-07  3.226774e-07  
   0.3000000  1.553768e-06  1.868126e-06  1.084365e-06  3.678001e-07  
   0.3100000  1.771637e-06  2.122089e-06  1.231380e-06  4.177070e-07  
   0.3200000  2.013316e-06  2.402313e-06  1.393508e-06  4.727562e-07  
   0.3300000  2.280761e-06  2.710732e-06  1.571846e-06  5.333234e-07  
   0.3400000  2.576038e-06  3.049372e-06  1.767539e-06  5.998015e-07  
   0.3500000  2.901346e-06  3.420360e-06  1.981786e-06  6.726032e-07  
   0.3600000  3.259013e-06  3.825930e-06  2.215843e-06  7.521609e-07  
   0.3700000  3.651502e-06  4.268416e-06  2.471020e-06  8.389264e-07  
   0.3800000  4.081426e-06  4.750270e-06  2.748687e-06  9.333742e-07  
   0.3900000  4.551549e-06  5.274061e-06  3.050277e-06  1.036000e-06  
   0.4000000  5.064795e-06  5.842482e-06  3.377281e-06  1.147323e-06  
   0.4100000  5.624253e-06  6.458345e-06  3.731262e-06  1.267885e-06  
   0.4200000  6.233195e-06  7.124605e-06  4.113848e-06  1.398257e-06  
   0.4300000  6.895076e-06  7.844361e-06  4.526737e-06  1.539033e-06  
   0.4400000  7.613539e-06  8.620845e-06  4.971697e-06  1.690834e-06  
   0.4500000  8.392444e-06  9.457457e-06  5.450581e-06  1.854313e-06  
   0.4600000  9.235850e-06  1.035775e-05  5.965318e-06  2.030151e-06  
   0.4700000  1.014805e-05  1.132544e-05  6.517909e-06  2.219061e-06  
   0.4800000  1.113357e-05  1.236445e-05  7.110452e-06  2.421791e-06  
   0.4900000  1.219719e-05  1.347886e-05  7.745131e-06  2.639122e-06  
   0.5000000  1.334393e-05  1.467296e-05  8.424215e-06  2.871873e-06  
   0.5100000  1.457909e-05  1.595123e-05  9.150080e-06  3.120899e-06  
   0.5200000  1.590825e-05  1.731840e-05  9.925190e-06  3.387100e-06  
   0.5300000  1.733730e-05  1.877942e-05  1.075212e-05  3.671415e-06  
   0.5400000  1.887243e-05  2.033946e-05  1.163355e-05  3.974834e-06  
   0.5500000  2.052011e-05  2.200397e-05  1.257227e-05  4.298383e-06  
   0.5600000  2.228722e-05  2.377865e-05  1.357119e-05  4.643151e-06  
   0.5700000  2.418094e-05  2.566951e-05  1.463333e-05  5.010271e-06  
   0.5800000  2.620883e-05  2.768285e-05  1.576185e-05  5.400937e-06  
   0.5900000  2.837882e-05  2.982529e-05  1.696003e-05  5.816403e-06  
   0.6000000  3.069927e-05  3.210380e-05  1.823131e-05  6.257982e-06  
   0.6100000  3.317887e-05  3.452567e-05  1.957921e-05  6.727048e-06  
   0.6200000  3.582680e-05  3.709861e-05  2.100747e-05  7.225058e-06  
   0.6300000  3.865269e-05  3.983072e-05  2.251993e-05  7.753538e-06  
   0.6400000  4.166657e-05  4.273053e-05  2.412063e-05  8.314087e-06  
   0.6500000  4.487898e-05  4.580703e-05  2.581373e-05  8.908398e-06  
   0.6600000  4.830100e-05  4.906969e-05  2.760360e-05  9.538248e-06  
   0.6700000  5.194406e-05  5.252851e-05  2.949475e-05  1.020551e-05  
   0.6800000  5.582022e-05  5.619397e-05  3.149188e-05  1.091215e-05  
   0.6900000  5.994208e-05  6.007728e-05  3.359993e-05  1.166026e-05  
   0.7000000  6.432272e-05  6.419011e-05  3.582397e-05  1.245204e-05  
   0.7100000  6.897578e-05  6.854493e-05  3.816933e-05  1.328979e-05  
   0.7200000  7.391556e-05  7.315489e-05  4.064151e-05  1.417600e-05  
   0.7300000  7.915672e-05  7.803385e-05  4.324622e-05  1.511322e-05  
   0.7400000  8.471467e-05  8.319653e-05  4.598945e-05  1.610421e-05  
   0.7500000  9.060536e-05  8.865855e-05  4.887737e-05  1.715188e-05  
   0.7600000  9.684527e-05  9.443647e-05  5.191641e-05  1.825930e-05  
   0.7700000  1.034515e-04  1.005478e-04  5.511321e-05  1.942974e-05  
   0.7800000  1.104416e-04  1.070113e-04  5.847469e-05  2.066665e-05  
   0.7900000  1.178338e-04  1.138467e-04  6.200806e-05  2.197374e-05  
   0.8000000  1.256466e-04  1.210752e-04  6.572068e-05  2.335490e-05  
   0.8100000  1.338991e-04  1.287192e-04  6.962022e-05  2.481431e-05  
   0.8200000  1.426109e-04  1.368028e-04  7.371462e-05  2.635638e-05  
   0.8300000  1.518019e-04  1.453515e-04  7.801206e-05  2.798587e-05  
   0.8400000  1.614921e-04  1.543926e-04  8.252099e-05  2.970783e-05  
   0.8500000  1.717017e-04  1.639555e-04  8.725011e-05  3.152766e-05  
   0.8600000  1.824510e-04  1.740714e-04  9.220822e-05  3.345116e-05  
   0.8700000  1.937599e-04  1.847740e-04  9.740450e-05  3.548451e-05  
   0.8800000  2.056480e-04  1.960994e-04  1.028482e-04  3.763439e-05  
   0.8900000  2.181343e-04  2.080865e-04  1.085486e-04  3.990795e-05  
   0.9000000  2.312364e-04  2.207773e-04  1.145153e-04  4.231293e-05  
   0.9100000  2.449705e-04  2.342170e-04  1.207578e-04  4.485769e-05  
   0.9200000  2.593506e-04  2.484548e-04  1.272854e-04  4.755119e-05  
   0.9300000  2.743886e-04  2.635435e-04  1.341072e-04  5.040325e-05  
   0.9400000  2.900925e-04  2.795413e-04  1.412320e-04  5.342452e-05  
   0.9500000  3.064667e-04  2.965110e-04  1.486683e-04  5.662654e-05  
   0.9600000  3.235104e-04  3.145218e-04  1.564237e-04  6.002202e-05  
   0.9700000  3.412174e-04  3.336491e-04  1.645049e-04  6.362482e-05  
   0.9800000  3.595743e-04  3.539759e-04  1.729175e-04  6.745022e-05  
   0.9900000  3.785606e-04  3.755942e-04  1.816656e-04  7.151513e-05  
   1.0000000  3.981462e-04  3.986056e-04  1.907517e-04  7.583806e-05  
   1.0100000  4.182913e-04  4.231220e-04  2.001762e-04  8.043974e-05  
   1.0200000  4.389445e-04  4.492665e-04  2.099372e-04  8.534272e-05  
   1.0300000  4.600432e-04  4.771746e-04  2.200300e-04  9.057175e-05  
   1.0400000  4.815146e-04  5.069908e-04  2.304480e-04  9.615345e-05  
   1.0500000  5.032789e-04  5.388699e-04  2.411824e-04  1.021161e-04  
   1.0599999  5.252550e-04  5.729741e-04  2.522242e-04  1.084892e-04  
   1.0700001  5.473695e-04  6.094751e-04  2.635658e-04  1.153042e-04  
   1.0800000  5.695673e-04  6.485538e-04  2.752033e-04  1.225940e-04  
   1.0900000  5.918215e-04  6.904113e-04  2.871399e-04  1.303950e-04  
   1.1000000  6.141448e-04  7.352773e-04  2.993887e-04  1.387490e-04  
   1.1100000  6.365930e-04  7.834237e-04  3.119738e-04  1.477056e-04  
   1.1200000  6.592679e-04  8.351720e-04  3.249324e-04  1.573234e-04  
   1.1300000  6.823189e-04  8.908949e-04  3.383155e-04  1.676704e-04  
   1.1400000  7.059485e-04  9.509974e-04  3.521888e-04  1.788206e-04  
   1.1500000  7.304352e-04  1.015884e-03  3.666390e-04  1.908476e-04  
   1.1600000  7.561806e-04  1.085908e-03  3.817843e-04  2.038155e-04  
   1.1700000  7.837924e-04  1.161322e-03  3.977965e-04  2.177690e-04  
   1.1799999  8.142028e-04  1.242239e-03  4.149323e-04  2.327265e-04  
   1.1900001  8.488160e-04  1.328630e-03  4.335747e-04  2.486799e-04  
   1.2000000  8.896476e-04  1.420377e-03  4.542768e-04  2.656040e-04  
   1.2100000  9.394334e-04  1.517381e-03  4.777999e-04  2.834769e-04  
   1.2200000  1.001635e-03  1.619723e-03  5.051275e-04  3.023092e-04  
   1.2300000  1.080308e-03  1.727836e-03  5.374434e-04  3.221773e-04  
   1.2400000  1.179777e-03  1.842658e-03  5.760576e-04  3.432501e-04  
   1.2500000  1.304141e-03  1.965704e-03  6.222796e-04  3.658044e-04  
   1.2600000  1.456630e-03  2.099030e-03  6.772420e-04  3.902155e-04  
   1.2700000  1.638947e-03  2.245052e-03  7.417087e-04  4.169257e-04  
   1.2800000  1.850755e-03  2.406230e-03  8.159025e-04  4.463843e-04  
   1.2900000  2.089545e-03  2.584679e-03  8.994181e-04  4.789769e-04  
   1.3000000  2.351120e-03  2.781763e-03  9.912852e-04  5.149482e-04  
   1.3099999  2.630939e-03  2.997779e-03  1.090243e-03  5.543463e-04  
   1.3200001  2.926517e-03  3.231841e-03  1.195287e-03  5.969990e-04  
   1.3300000  3.240965e-03  3.482013e-03  1.306519e-03  6.425406e-04  
   1.3400000  3.587750e-03  3.745798e-03  1.426301e-03  6.904997e-04  
   1.3500000  3.996531e-03  4.020880e-03  1.560709e-03  7.404381e-04  
   1.3600000  4.519952e-03  4.306125e-03  1.721208e-03  7.921321e-04  
   1.3700000  5.241157e-03  4.602665e-03  1.926512e-03  8.457724e-04  
   1.3800000  6.281788e-03  4.914910e-03  2.204515e-03  9.021468e-04  
   1.3900000  7.810260e-03  5.251296e-03  2.594237e-03  9.627766e-04  
   1.4000000  1.005020e-02  5.624618e-03  3.147687e-03  1.029975e-03  
   1.4100000  1.328914e-02  6.051801e-03  3.931591e-03  1.106801e-03  
   1.4200000  1.788775e-02  6.553072e-03  5.028933e-03  1.196910e-03  
   1.4299999  2.429016e-02  7.150547e-03  6.540240e-03  1.304288e-03  
   1.4400001  3.303611e-02  7.866374e-03  8.584498e-03  1.432918e-03  
   1.4500000  4.477428e-02  8.720527e-03  1.129930e-02  1.586375e-03  
   1.4600000  6.027793e-02  9.728642e-03  1.484007e-02  1.767434e-03  
   1.4700000  8.045804e-02  1.090004e-02  1.937719e-02  1.977713e-03  
   1.4800000  1.063700e-01  1.223638e-02  2.509014e-02  2.217432e-03  
   1.4900000  1.392054e-01  1.373128e-02  3.215739e-02  2.485353e-03  
   1.5000000  1.802588e-01  1.537154e-02  4.074065e-02  2.778990e-03  
   1.5100000  2.308577e-01  1.714027e-02  5.096319e-02  3.095187e-03  
   1.5200000  2.922504e-01  1.902259e-02  6.288289e-02  3.431138e-03  
   1.5300000  3.654537e-01  2.101388e-02  7.646348e-02  3.785854e-03  
   1.5400000  4.510843e-01  2.312984e-02  9.155055e-02  4.161975e-03  
   1.5500000  5.492260e-01  2.541697e-02  1.078642e-01  4.567626e-03  
   1.5599999  6.594271e-01  2.796036e-02  1.250246e-01  5.017805e-03  
   1.5700001  7.809781e-01  3.088520e-02  1.426333e-01  5.534641e-03  
   1.5800000  9.136583e-01  3.434784e-02  1.604335e-01  6.145800e-03  
   1.5900000  1.059191e+00  3.851442e-02  1.785738e-01  6.880671e-03  
   1.6000000  1.223552e+00  4.352633e-02  1.979824e-01  7.764225e-03  
   1.6100000  1.420171e+00  4.945690e-02  2.208322e-01  8.809349e-03  
   1.6200000  1.673708e+00  5.626731e-02  2.510354e-01  1.000900e-02  
   1.6300000  2.023656e+00  6.377142e-02  2.946450e-01  1.133006e-02  
