# RiF 1e-20 (cm^2/W)
# 1w(eV) RpP                     RpS                     RsP                     RsS
00.01    3.51209179735314e-07    6.60633065202966e-09    1.15762650538378e-10    1.69358613489360e-09
00.02    4.23335218106674e-07    7.96690297844094e-09    1.39559886315157e-10    2.04236272610575e-09
00.03    5.74651800603973e-07    1.08224733427962e-08    1.89492292652558e-10    2.77437039977788e-09
00.04    8.19256321100141e-07    1.54415203471280e-08    2.70226629138694e-10    3.95842154119756e-09
00.05    1.17822056835073e-06    2.22259194543575e-08    3.88741872627925e-10    5.69751588025344e-09
00.06    1.67951363379074e-06    3.17101521944899e-08    5.54307769395871e-10    8.12863588856517e-09
00.07    2.35791645012983e-06    4.45605824070327e-08    7.78461929038754e-10    1.14225562114370e-08
00.08    3.25493726651396e-06    6.15749633395517e-08    1.07498849028191e-09    1.57837127087715e-08
00.09    4.41873578730383e-06    8.36823244374660e-08    1.45990090418420e-09    2.14501675274239e-08
00.10    5.90406029050605e-06    1.11943324295322e-07    1.95143022533177e-09    2.86936913529854e-08
00.11    7.77219906186084e-06    1.47551089166695e-07    2.57001939418712e-09    3.78199706114477e-08
00.12    1.00909454085929e-05    1.91832528451389e-07    3.33832310857176e-09    4.91689350596504e-08
00.13    1.29345733522504e-05    2.46250079752350e-07    4.28121253434815e-09    6.31151958817582e-08
00.14    1.63838216769554e-05    3.12403843664531e-07    5.42578399651439e-09    8.00685809317233e-08
00.15    2.05258830695271e-05    3.92034045087490e-07    6.80137035780847e-09    1.00474756294336e-07
00.16    2.54543967043571e-05    4.87023813470043e-07    8.43955490760135e-09    1.24815925653094e-07
00.17    3.12694424255952e-05    5.99402237064472e-07    1.03741867058649e-08    1.53611601848933e-07
00.18    3.80775358987543e-05    7.31347702265280e-07    1.26413975861145e-08    1.87419449577913e-07
00.19    4.59916242511886e-05    8.85191510369918e-07    1.52796203827256e-08    2.26836198201729e-07
00.20    5.51310819244165e-05    1.06342178745063e-06    1.83296083905206e-08    2.72498627955213e-07
00.21    6.56217068201354e-05    1.26868767959780e-06    2.18344561985781e-08    3.25084629768129e-07
00.22    7.75957167196206e-05    1.50380388390356e-06    2.58396213813785e-08    3.85314343254125e-07
