# RiF 1e-20 (cm^2/W)
# 1w(eV) RpP                     RpS                     RsP                     RsS
00.01    3.52942071984222e-07    6.95108555995249e-09    1.26153672381708e-10    1.93422197408986e-09
00.02    4.25445338920347e-07    8.38310900561200e-09    1.52086299839361e-10    2.33267429137873e-09
00.03    5.77559738889123e-07    1.13887761311835e-08    2.06499072448606e-10    3.16897660198238e-09
00.04    8.23470447594860e-07    1.62509611064759e-08    2.94477058299622e-10    4.52182083940523e-09
00.05    1.18438359629202e-06    2.33931536769628e-08    4.23624698213324e-10    6.50901219970776e-09
00.06    1.68845242594719e-06    3.33787048474158e-08    6.04042312833772e-10    9.28725610639696e-09
00.07    2.37069621579220e-06    4.69101688193003e-08    8.48300981667067e-10    1.30519680460660e-08
00.08    3.27292132363603e-06    6.48289136341714e-08    1.17141909497046e-09    1.80371583324195e-08
00.09    4.44365209144409e-06    8.81151571386843e-08    1.59084335074397e-09    2.45154333732679e-08
00.10    5.93807594663786e-06    1.17888519642825e-07    2.12643571296871e-09    3.27981377253485e-08
00.11    7.81800403867840e-06    1.55409114112781e-07    2.80046685579617e-09    4.32356459040792e-08
00.12    1.01518466749227e-05    2.02079165506811e-07    3.63761565469596e-09    5.62177989220354e-08
00.13    1.30146006461082e-05    2.59445110236769e-07    4.66497390229898e-09    7.21744744441020e-08
00.14    1.64878461182539e-05    3.29200134803886e-07    5.91205531870992e-09    9.15762756558938e-08
00.15    2.06597498221630e-05    4.13187088320857e-07    7.41080743499914e-09    1.14935326682144e-07
00.16    2.56250729018792e-05    5.13401762097748e-07    9.19562616047891e-09    1.42806165196752e-07
00.17    3.14851815795755e-05    6.31996490438634e-07    1.13033718820591e-08    1.75786726228294e-07
00.18    3.83480600258830e-05    7.71284086014097e-07    1.37733873090261e-08    2.14519416308664e-07
00.19    4.63283249710843e-05    9.33742103211178e-07    1.66475165953483e-08    2.59692277299772e-07
00.20    5.55472417985744e-05    1.12201744777608e-06    1.99701257310477e-08    3.12040243946605e-07
00.21    6.61327422283150e-05    1.33893132691693e-06    2.37881243724971e-08    3.72346496282415e-07
00.22    7.82194435897481e-05    1.58748459467870e-06    2.81509885228204e-08    4.41443912236464e-07
00.23    9.19486696023724e-05    1.87086345059705e-06    3.31107848996240e-08    5.20216624880393e-07
00.24    1.07468473031921e-04    2.19244559505232e-06    3.87221960816587e-08    6.09601687705406e-07
00.25    1.24933659580901e-04    2.55580672563798e-06    4.50425472684039e-08    7.10590853438154e-07
00.26    1.44505813752467e-04    2.96472759319377e-06    5.21318342049989e-08    8.24232473464453e-07
00.27    1.66353325626315e-04    3.42320138520741e-06    6.00527522923776e-08    9.51633519183536e-07
00.28    1.90651419581577e-04    3.93544167694241e-06    6.88707273362818e-08    1.09396173945976e-06
00.29    2.17582184136397e-04    4.50589080012702e-06    7.86539469443438e-08    1.25244795462854e-06
00.30    2.47334604612825e-04    5.13922876846711e-06    8.94733934889829e-08    1.42838850229303e-06
00.31    2.80104596601274e-04    5.84038269172977e-06    1.01402877455631e-07    1.62314783855219e-06
00.32    3.16095043327756e-04    6.61453684421229e-06    1.14519071104752e-07    1.83816130745677e-06
00.33    3.55515834619466e-04    7.46714335575349e-06    1.28901544102616e-07    2.07493808904011e-06
00.34    3.98583909196389e-04    8.40393363323325e-06    1.44632799437452e-07    2.33506432975765e-06
00.35    4.45523299793217e-04    9.43093057273479e-06    1.61798310509603e-07    2.62020647611869e-06
00.36    4.96565180940187e-04    1.05544615932625e-05    1.80486559921578e-07    2.93211481098435e-06
00.37    5.51947921114865e-04    1.17811725672208e-05    2.00789078439114e-07    3.27262721946504e-06
00.38    6.11917137076614e-04    1.31180424823132e-05    2.22800485655526e-07    3.64367318523277e-06
00.39    6.76725752617462e-04    1.45723991720680e-05    2.46618530396814e-07    4.04727804052538e-06
00.40    7.46634060152303e-04    1.61519358620481e-05    2.72344133383953e-07    4.48556748292405e-06
00.41    8.21909786732028e-04    1.78647287549304e-05    3.00081429801125e-07    4.96077237375101e-06
00.42    9.02828162816593e-04    1.97192557466766e-05    3.29937813211502e-07    5.47523384274456e-06
00.43    9.89671996042465e-04    2.17244162280559e-05    3.62023981219074e-07    6.03140871603683e-06
00.44    1.08273174861581e-03    2.38895522416374e-05    3.96453979918817e-07    6.63187529871914e-06
00.45    1.18230561795705e-03    2.62244708484513e-05    4.33345248841743e-07    7.27933952950297e-06
00.46    1.28869962418818e-03    2.87394680856472e-05    4.72818664696025e-07    7.97664155437017e-06
00.47    1.40222769868321e-03    3.14453542839709e-05    5.14998583473486e-07    8.72676271504479e-06
00.48    1.52321178211053e-03    3.43534812561616e-05    5.60012880300001e-07    9.53283302157068e-06
00.49    1.65198192444071e-03    3.74757710754335e-05    6.07992991782615e-07    1.03981391063186e-05
00.50    1.78887639497154e-03    4.08247469570079e-05    6.59073956549574e-07    1.13261326978467e-05
00.51    1.93424179737995e-03    4.44135662055584e-05    7.13394450714387e-07    1.23204396922504e-05
00.52    2.08843319780588e-03    4.82560551623604e-05    7.71096846679854e-07    1.33848697667940e-05
00.53    2.25181425812858e-03    5.23667470050850e-05    8.32327236988529e-07    1.45234267312959e-05
00.54    2.42475738484996e-03    5.67609217841440e-05    8.97235496662780e-07    1.57403195057462e-05
00.55    2.60764388682770e-03    6.14546498590200e-05    9.65975314217934e-07    1.70399739547504e-05
00.56    2.80086414465202e-03    6.64648381898072e-05    1.03870422909701e-06    1.84270454994394e-05
00.57    3.00481779192457e-03    7.18092801467807e-05    1.11558365821506e-06    1.99064326747293e-05
00.58    3.21991390198081e-03    7.75067088244142e-05    1.19677893609425e-06    2.14832916682395e-05
00.59    3.44657118669151e-03    8.35768538312252e-05    1.28245931278627e-06    2.31630518593153e-05
00.60    3.68521819562175e-03    9.00405025508573e-05    1.37279796575635e-06    2.49514326299003e-05
00.61    3.93629353211312e-03    9.69195646375015e-05    1.46797202401438e-06    2.68544613030035e-05
00.62    4.20024607184243e-03    1.04237141871675e-04    1.56816256931409e-06    2.88784925294650e-05
00.63    4.47753520876655e-03    1.12017602666046e-04    1.67355463856350e-06    3.10302291187982e-05
00.64    4.76863111149906e-03    1.20286662397325e-04    1.78433722970870e-06    3.33167444538660e-05
00.65    5.07401501475708e-03    1.29071470684271e-04    1.90070328965196e-06    3.57455066302482e-05
00.66    5.39417953358304e-03    1.38400705796514e-04    2.02284964553638e-06    3.83244043916853e-05
