# RiF 1e-20 (cm^2/W)
# 1w(eV) RpP                     RpS                     RsP                     RsS
00.01    1.25922566084742e-08    2.10160442632429e-09    2.65771693874991e-11    9.76677879948676e-10
00.02    1.68672281699313e-08    2.81653443812783e-09    3.56064083240409e-11    1.30893331865048e-09
00.03    2.61166730801308e-08    4.36407351134601e-09    5.51453990887570e-11    2.02813705328952e-09
00.04    4.17363144948608e-08    6.97924876388737e-09    8.81491698401382e-11    3.24352163745175e-09
00.05    6.58113826915146e-08    1.10137467043059e-08    1.39034953118143e-10    5.11854089448617e-09
00.06    1.01106592620385e-07    1.69348848349062e-08    2.13663783046816e-10    7.87039430633017e-09
00.07    1.51053657328837e-07    2.53243826786594e-08    3.19317767336566e-10    1.17694587112841e-08
00.08    2.19737961473590e-07    3.68771984647347e-08    4.64676501043936e-10    1.71387518883769e-08
00.09    3.11886343453514e-07    5.24007548466248e-08    6.59796702224705e-10    2.43535780643328e-08
00.10    4.32857550828052e-07    7.28148126850704e-08    9.16098414280689e-10    3.38414764386221e-08
00.11    5.88636033261879e-07    9.91521061650839e-08    1.24635913268605e-09    4.60825247164495e-08
00.12    7.85828762019770e-07    1.32559690078014e-07    1.66471501486199e-09    6.16099745128347e-08
00.13    1.03166411259043e-06    1.74300846353939e-07    2.18666717711560e-09    8.10111467851310e-08
00.14    1.33399169150404e-06    2.25757374913639e-07    2.82909049307185e-09    1.04928503153990e-07
00.15    1.70128220241856e-06    2.88432120466048e-07    3.61024326379774e-09    1.34060828695038e-07
00.16    2.14262687004282e-06    3.63951669280416e-07    4.54977684936610e-09    1.69164493092793e-07
00.17    2.66773628731294e-06    4.54069186339217e-07    5.66874527885883e-09    2.11054782608005e-07
00.18    3.28693881014762e-06    5.60667417082573e-07    6.98961522051084e-09    2.60607314004020e-07
00.19    4.01117870511482e-06    6.85761893094989e-07    8.53627632467557e-09    3.18759545031120e-07
00.20    4.85201418901828e-06    8.31504371817211e-07    1.03340519164046e-08    3.86512393591117e-07
00.21    5.82161543649099e-06    1.00018655003735e-06    1.24097097481082e-08    4.64931979342086e-07
00.22    6.93276250535470e-06    1.19424404964079e-06    1.47914729773161e-08    5.55151493004523e-07
00.23    8.19884309410909e-06    1.41626069429423e-06    1.75090314037103e-08    6.58373204461461e-07
00.24    9.63385015703207e-06    1.66897306332372e-06    2.05935536785487e-08    7.75870616623843e-07
00.25    1.12523794305075e-05    1.95527535143901e-06    2.40777004231792e-08    9.08990770470316e-07
00.26    1.30696270397101e-05    2.27822457424051e-06    2.79956379480575e-08    1.05915670984627e-06
00.27    1.51013873023452e-05    2.64104615315201e-06    3.23830523484280e-08    1.22787011108022e-06
00.28    1.73640506751789e-05    3.04713992746381e-06    3.72771639888672e-08    1.41671408337277e-06
00.29    1.98746017048290e-05    3.50008658309111e-06    4.27167428646834e-08    1.62735614702258e-06
00.30    2.26506167712887e-05    4.00365448004037e-06    4.87421251012606e-08    1.86155140054922e-06
00.31    2.57102615339725e-05    4.56180684120417e-06    5.53952308351586e-08    2.12114588373073e-06
00.32    2.90722880799250e-05    5.17870926568936e-06    6.27195826135072e-08    2.40808014974930e-06
00.33    3.27560318499900e-05    5.85873760369389e-06    7.07603241065308e-08    2.72439306067003e-06
00.34    3.67814085267326e-05    6.60648629156111e-06    7.95642379940133e-08    3.07222581228638e-06
00.35    4.11689110276974e-05    7.42677727346791e-06    8.91797630583387e-08    3.45382620995797e-06
00.36    4.59396069343154e-05    8.32466969667615e-06    9.96570106749202e-08    3.87155321957663e-06
00.37    5.11151365806555e-05    9.30547041066026e-06    1.11047781558622e-07    4.32788181209474e-06
00.38    5.67177116384064e-05    1.03747452041466e-05    1.23405585136485e-07    4.82540813143505e-06
00.39    6.27701137358789e-05    1.15383306671756e-05    1.36785662690903e-07    5.36685499221486e-06
00.40    6.92956924147869e-05    1.28023465405797e-05    1.51245014064780e-07    5.95507772340286e-06
00.41    7.63183618514308e-05    1.41732085806160e-05    1.66842425561369e-07    6.59307035894308e-06
00.42    8.38625966722291e-05    1.56576420999920e-05    1.83638494495544e-07    7.28397221112376e-06
00.43    9.19534276507031e-05    1.72626963746657e-05    2.01695649209039e-07    8.03107483927557e-06
00.44    1.00616438609675e-04    1.89957601675979e-05    2.21078163117983e-07    8.83782945522403e-06
00.45    1.09877765234467e-04    2.08645784874311e-05    2.41852167421975e-07    9.70785479439469e-06
00.46    1.19764095820066e-04    2.28772707076551e-05    2.64085665498307e-07    1.06449455077272e-05
00.47    1.30302672858312e-04    2.50423499920780e-05    2.87848550364179e-07    1.16530811200376e-05
00.48    1.41521293852696e-04    2.73687439012153e-05    3.13212627515476e-07    1.27364356128824e-05
00.49    1.53448309853189e-04    2.98658159768576e-05    3.40251639312735e-07    1.38993876538143e-05
00.50    1.66112621825306e-04    3.25433882937591e-05    3.69041293574907e-07    1.51465314661790e-05
00.51    1.79543675836773e-04    3.54117651953560e-05    3.99659291509690e-07    1.64826883481539e-05
00.52    1.93771459569892e-04    3.84817587169648e-05    4.32185352948118e-07    1.79129189010875e-05
00.53    2.08826501688511e-04    4.17647161852946e-05    4.66701234109724e-07    1.94425360824664e-05
00.54    2.24739874425037e-04    4.52725501222139e-05    5.03290735957633e-07    2.10771192307464e-05
00.55    2.41543198192305e-04    4.90177704985381e-05    5.42039701436231e-07    2.28225292057085e-05
00.56    2.59268645659085e-04    5.30135188817793e-05    5.83036019512450e-07    2.46849246648622e-05
00.57    2.77948944140202e-04    5.72736046111322e-05    6.26369629642285e-07    2.66707793667740e-05
